Version,id
10.6.8,867405119
10.7.0,867735679
10.7.2,868061164
10.7.4,868397794
10.8.2,868770409
10.8.4,868922952
10.8.6,869117587
10.8.8,869578684
10.9.0,869791117
10.9.4,869854368
10.9.6,870259698
10.9.8,870421349
10.10.0,870521867
10.10.2,870713998
10.10.4,870823872
10.10.6,871119179
10.10.8,871326522
10.11.0,871380436
10.11.2,871490226
10.11.4,872466054
10.11.6,872675119
10.11.8,872841237
10.12.0,873059315
10.12.2,873240969
10.12.4,873390832
10.12.6,873606639
10.12.8,873729868
10.13.0,873902502
10.13.2,874107258
10.13.4,874614039
10.13.6,874842302
10.13.8,875063221
10.14.0,875319103
10.14.2,875453222
10.14.4,875675484
10.14.6,875913896
10.15.4,875998326
10.15.6,877012623
10.15.8,877057689
10.16.0,877237758
10.16.2,877443333
10.16.3,877564840
