Version,id
8.9.58,867386205
8.9.58,865445122
8.9.60,867602482
8.9.60,865445122
8.9.62,867808637
8.9.64,868006972
8.9.66,868075217
8.9.68,868307413
8.9.70,868492236
8.9.74,868782103
8.9.76,868931262
8.9.78,869083014
8.9.80,869413009
8.9.82,869514843
8.9.84,869599905
8.9.86,869884973
8.9.86,868553390
8.9.90,869948876
8.9.92,870257122
8.9.94,870494458
8.9.96,870536323
9.0.0,870915728
9.0.0,868553390
9.0.2,871086816
9.0.8,871244782
9.0.10,871721798
9.0.14,871747175
9.0.16,872100878
9.0.18,872238015
9.0.20,872401847
9.0.22,872789279
9.0.24,872963580
9.0.26,873108494
9.0.28,873184067
9.0.28,872083496
9.0.30,873364305
9.0.32,873588963
9.0.36,873757583
9.0.40,874454117
9.0.42,874468913
9.0.44,874795875
9.0.46,874980037
9.0.48,875112950
9.0.50,875165878
9.0.52,875318513
9.0.54,875714595
9.0.56,875749641
9.0.58,875879316
9.0.60,876073136
9.0.62,876372884
9.0.64,876632346
9.0.66,876764772
9.0.66,872083496
9.0.68,872083496
9.0.70,872083496
9.0.72,872083496
9.0.74,872083496
9.0.76,872083496
9.0.78,872083496
9.0.80,872083496
9.0.82,872083496
9.0.84,872083496
9.0.86,872083496
9.0.88,872083496
9.0.88,878735425
9.0.90,878735425
9.0.90,879120815
9.0.91,879120815
9.0.94,879299023
9.0.96,879552992
9.0.98,879714247
9.1.0,879946042
9.1.2,880147872
