Version,id
10.51,867621236
10.51.1,867667300
10.51.2,867723792
10.51.2,826427385
10.52,867826870
10.53,867994152
10.53,826427385
10.54,868113159
10.54.1,868215228
10.54.1,826427385
10.55,868322622
10.55,826427385
10.56,868453736
10.57,868664028
10.57.1,868728761
10.58,868877723
10.59,869046869
10.59.1,869072766
10.60,869162477
10.61,869339309
10.61.1,869439811
10.61.2,869465512
10.62,869494636
10.63,869661798
10.63.1,869771477
10.64,869831665
10.64.1,869881776
10.65,869984126
10.65.1,870031166
10.65.2,870084885
10.66,870192723
10.66.1,870275550
10.66.2,870298385
10.67,870377472
10.67.1,870408102
10.67.1,826427385
10.68,870464854
10.68.1,870569757
10.68.1,826427385
10.69,870652512
10.69.1,870705301
10.70,870847873
10.71.1,870961891
10.72,871134907
10.72.1,871248372
10.72.2,871346462
10.74,871422747
10.75,871524862
10.76,871680243
10.76,826427385
10.76.1,871784173
10.77,871841667
10.77.1,871925107
10.78,872012727
10.78.1,872117596
10.79,872165260
10.79.1,872215616
10.79.2,872299929
10.80,872332419
10.81,872572312
10.81.1,872602607
10.81.2,872637562
10.82,872756493
10.83,872893884
10.83.1,872982551
10.83.2,873010097
10.84,873070997
10.84.1,873194450
10.85,826427385
10.85,873254122
10.86,873340142
10.87,873455490
10.88,873530045
10.88.1,826427385
10.88.1,873594937
10.89,873627161
10.90,873796634
10.91,873878142
10.91,826427385
10.92,873946238
10.92,826427385
10.93,874062998
10.94,874147867
10.94.1,874199519
10.95,874330923
10.95.1,874408382
10.96.1,874497062
10.96.2,874568729
10.96.2,826427385
10.97,874662397
10.97.1,874719535
10.97.1,826427385
11.0,874752903
11.1,875051678
11.1.5,875126194
11.2.6,875331498
11.3,875418857
11.3,826427385
11.3.5,875482519
11.4,875580172
11.4,826427385
11.4.5,875698684
11.4.5,826427385
11.5,826427385
11.5,875771783
11.5.1,875801713
11.5.5,875890400
11.6,875956948
11.6.5,876052523
11.6.6,876085547
11.6.6,826427385
11.7.5,876231821
11.7.5,826427385
11.8,826427385
11.8,876388145
11.8.5,876429877
11.8.5,826427385
11.9,876517693
11.9,826427385
11.9.5,876647889
11.10,876724701
11.10.1,876777021
11.10.5,876819642
11.11,876916403
11.11.1,876969735
11.11.5,877013955
11.11.5,826427385
11.12,826427385
11.12.1,826427385
11.12.2,826427385
11.13,826427385
11.13.1,826427385
11.14,826427385
11.15,826427385
11.16,826427385
11.17,826427385
11.17.1,826427385
11.19,826427385
11.20,826427385
11.20.1,826427385
11.21,826427385
11.21.1,826427385
11.22,826427385
11.23,826427385
11.24,826427385
11.24.1,826427385
11.25.1,826427385
11.26.1,826427385
11.27,826427385
11.28,826427385
11.29,826427385
11.30.1,826427385
11.32,826427385
11.33,826427385
11.34,826427385
11.35,826427385
11.36,826427385
11.38,879597326
11.38.1,879609808
11.39.1,879714842
11.40,879790841
11.41,879855663
11.42,879958973
11.42.1,880020853
11.42.2,880061735
11.43,880090005
11.43.1,880112965
11.45,880288357
11.46,880393582
11.46.1,880458383
11.47,880499470
11.48,880625845
11.49,880705723
11.50,880920070
11.50.1,880958420
11.50.2,880983739
11.52,881041184
