Version,id
8.67.0,867616285
8.67.2,867721899
8.68.0,867947042
8.68.1,868111970
8.69.0,868283585
8.69.1,868370242
8.69.2,868540365
8.70.0,868611006
8.71.0,868999840
8.71.1,869248969
8.72.0,869339318
8.72.1,869440526
8.73.0,869660925
8.74.0,869960837
8.74.1,870273500
8.75.0,870405241
8.75.1,870544724
8.75.2,870874691
8.76.0,871301009
8.77.0,871730152
8.78.0,872168146
8.78.1,872270977
8.79.0,872514832
8.80.0,872892312
8.80.1,873308710
8.81.0,873314529
8.82.0,873597442
8.82.1,873795838
8.82.2,873969707
8.83.0,874148344
8.84.0,874482647
8.84.1,874598517
8.85.0,875033309
8.85.1,875329224
8.86.0,875574947
8.87.0,876013943
8.88.0,876238463
8.89.0,876392051
8.89.1,876787940
8.90.0,877083299
8.91.0,877495523
8.92.0,877886315
8.92.1,877980815
8.93.0,878175678
8.93.1,878405926
8.94.0,878578933
8.94.1,878748334
8.95.0,879039414
8.96.0,879535726
8.97.0,879752484
