Version,id
8.10.36,867363138
8.10.38,868020717
8.10.44,868728564
8.10.46,869070556
8.10.48,869736572
8.10.50,870026798
8.10.52,870373627
8.10.54,870704889
8.10.55,870905355
8.10.56,871103684
8.10.58,871918354
8.10.60,872239095
8.10.62,872602997
8.10.64,872972249
8.10.68,873335036
8.10.70,873701662
8.10.72,874056358
8.10.74,874402668
8.10.76,874744705
8.10.78,875118515
8.10.80,875472690
8.10.81,875513707
8.10.82,875855764
8.11.0,876230188
8.11.2,876612214
8.11.3,876813646
8.11.4,877000474
8.11.6,877384867
8.11.7,877427557
8.11.8,877594404
8.11.9,877880982
8.11.10,878336117
8.11.12,878568412
8.11.14,878899395
8.11.16,879292812
8.11.18,879679498
8.11.22,880085897
8.12.0,881651806
8.12.1,881897385
8.12.2,882543101
