Version,id
11.64.5,867610489
11.64.8,867760833
11.65.0,867961116
11.65.3,868114444
11.65.5,868300828
11.65.8,868478809
11.66.0,868634346
11.66.1,868709032
11.66.3,868810494
11.66.5,869023083
11.66.8,869149075
11.67.0,869306275
11.67.3,869653142
11.67.5,869819090
11.67.8,869974077
11.68.0,870130879
11.68.3,870316346
11.68.5,870470926
11.68.8,870554251
11.68.9,870749765
11.69.0,870807420
11.69.3,870955038
11.69.5,871142050
11.69.8,871312254
11.70.3,871426528
11.70.5,871663996
11.70.8,871793785
11.70.9,871862917
11.71.0,872489181
11.71.3,872686879
11.71.4,872776266
11.71.5,872898795
11.72.0,873133855
11.72.1,873287685
11.72.3,873415785
11.72.5,873583217
11.72.6,873693095
11.72.8,873994553
11.73.0,874177211
