Version,id
341.0.0,867520983
342.0.0,867798960
343.0.0,867820976
344.0.0,867990238
345.3.0,868390285
346.0.0,868409986
347.0.0,868509585
347.1.0,868726541
347.2.0,868760427
348.0.0,868783197
349.0.0,869019241
349.1.0,869044628
350.0.0,869103371
351.0.0,869395294
352.0.0,869416388
352.1,869542933
352.2,869570103
353.0,869714524
353.1.0,869765312
354.0.0,869807645
355.0.0,869870032
356.0.0,870027608
356.1.0,870190191
357.1.0,870341248
358.0.0,870378129
359.0.0,870506824
360.0.0,870704469
361.1.0,871018014
361.0.0,871046998
362.0.0,871182706
362.1.0,871566013
363.0.0,871622091
364.0.0,871723959
365.0.0,872039421
366.0.0,872056759
367.0.0,872239626
368.0.0,872386157
369.0.0,872603054
370.0.0,872758230
371.0.0,872942858
372.1.0,873124838
372.2.0,873338220
373.0.0,873374297
373.1.0,873493693
374.0.0,873590322
374.1.0,873673481
375.0.0,873700867
375.1.0,873848512
375.2.0,873877869
376.0.0,873904637
376.1.0,874025811
377.0.0,874118475
378.0.0,874194849
378.2.0,874369340
379.0.0,874471993
380.0.0,874529664
381.0.0,874739653
381.1.0,874934019
382.0.0,874973824
383.0.0,875121795
384.0.0,875294526
385.0.0,875444719
386.0.0,875635504
387.0.0,875827978
388.0.0,876010691
389.0.0,876201992
390.0.0,876385354
391.0.0,876581778
392.0.0,876813710
393.0.0,877064556
393.1.0,877165749
394.0.0,877224934
395.0.0,877353144
395.1.0,877633889
396.0.0,877653968
396.1.0,877815660
397.0.0,877853381
397.1.0,877949387
398.0.0,878095380
398.1.0,878132982
399.0.0,878202882
400.0.0,878365160
400.1.0,878541349
401.0.0,878598524
402.0.0,878809820
403.0.0,878956563
404.0.0,879093284
405.1.0,879275773
406.0.0,879461586
406.1.0,879644774
407.0.0,879709449
408.0.0,879845538
408.1.0,880046683
409.0.0,880277927
409.1.0,880460733
