Version,id
2.24.0,867596587
2.27.0,867851080
2.27.0,867979046
2.28.0,868971339
2.28.0,870305380
2.35.0,869186685
2.36.0,871776212
2.37.0,871890467
2.37.1,871933184
2.37.1,871890442
2.38.0,872238300
2.38.1,872347563
2.38.2,872369501
2.44.0,872601247
2.45.0,872886456
2.45.2,873001344
2.45.3,873065670
2.45.4,873120445
2.46.0,873251505
2.46.1,873278177
2.47.0,873338609
2.47.1,873420974
2.49.2,873674343
2.49.3,873698220
2.49.4,873792304
2.51.0,873941313
2.51.1,874085801
2.51.2,874117972
2.52.1,874247618
2.53.1,874714931
2.54.0,875028388
2.55.0,875654021
2.55.1,875996962
2.55.2,876071465
2.56.1,876358636
2.57.0,876534580
2.58.0,876646807
2.59.0,876715390
2.59.0,876715394
2.60.0,876922735
2.60.0,876922733
2.60.1,876922733
2.60.1,877120686
2.60.2,877120686
2.60.2,877262313
2.70.0,877262313
2.70.0,877879454
2.80.0,877879454
2.80.0,877963711
2.80.0,878204901
2.80.0,878237217
2.80.0,878468250
2.80.0,878572969
2.81.2,878572969
2.81.3,878572969
2.82.0,878572969
