Version,id
1.9.16,867684514
1.9.18,868137504
1.9.20,868433287
1.10.0,868734020
1.10.2,869138056
1.10.4,869593045
1.10.6,869935767
1.10.8,870251674
1.10.10,870590373
1.10.12,870913418
1.10.14,871250809
1.10.16,871559252
1.10.18,871799058
1.10.20,872291610
1.11.0,872671741
1.11.2,873196550
1.11.4,873380411
1.11.6,873748472
1.11.8,874097162
1.11.10,874704586
1.11.12,874990646
1.11.14,875367916
1.11.15,875517858
1.11.16,875725428
1.11.18,876094343
1.11.19,876237190
1.11.20,876570800
1.12.0,876979811
1.12.2,877242585
1.12.6,878124912
