Version,id
11.29.1,867684039
11.30.1,867889651
11.31.1,868042618
11.32.1,868255977
11.33.1,868381776
11.34.1,868494597
11.35.1,868765105
11.36.1,869082584
11.36.2,869264006
11.37.1,869590415
11.37.2,869625980
11.38.1,869763863
11.39.1,869936310
11.40.2,870077940
11.41.1,870200963
11.42.2,870366570
11.43.1,870562692
11.44.1,870704224
11.45.1,870865358
11.45.2,871003332
11.46.1,871378030
11.48.1,871554879
11.48.3,871661133
11.49.3,871790969
11.50.1,872442078
11.50.3,872476139
11.51.1,872488304
11.52.1,872812892
11.53.1,872991005
11.53.6,873186375
11.53.7,873214791
11.54.1,873545982
11.54.2,873582253
11.54.3,873604533
11.55.1,873904527
11.56.1,874083175
11.57.1,874187172
11.58.1,874553281
11.59.1,874742688
11.60.1,875109185
11.60.3,875171154
11.61.1,875289322
11.61.3,875319394
11.62.1,875473818
11.63.1,875655570
11.63.2,875724833
11.64.3,875885605
11.65.1,876035666
11.66.1,876230221
11.66.3,876293043
11.67.1,876414400
11.67.3,876478229
11.68.1,876611432
11.68.2,876695342
11.70.1,876999727
11.70.3,877065128
11.71.1,877192896
11.72.1,877407890
11.73.1,877590499
11.74.1,877778629
11.74.3,877856803
11.75.1,877960717
11.76.3,878165838
11.76.7,878237189
11.76.9,878315177
11.77.1,878380550
11.77.2,878815576
11.78.1,878928403
11.79.1,879114712
11.79.3,879169943
11.80.1,879333706
11.80.4,879367996
11.80.5,879386069
11.80.6,879416725
11.81.1,879484549
11.82.1,879678644
11.83.1,879867570
11.83.3,879942900
11.84.1,880072427
11.85.1,880269971
11.86.1,880484908
11.87.1,880726309
11.87.3,880807471
11.88.1,880942068
11.88.3,880998452
11.89.1,881257891
11.90.1,881448970
11.90.3,881549761
11.91.1,881561691
11.91.3,881746586
