Version,id
10.16.0,867641784
10.17.0,867699092
10.18.0,867974476
10.19.0,868033988
10.20.0,868253243
10.20.1,868366193
10.21.0,868522898
10.22.0,868584410
10.23.0,868771789
10.23.1,869088561
10.24.0,869106308
10.24.2,869261905
10.25.0,869548991
10.26.0,869778132
10.27.0,869913438
10.28.0,870067791
10.29.0,870224967
10.30.0,870380859
10.31.0,870547008
10.32.0,870714050
10.33.0,870907969
10.34.0,871049513
10.35.0,871250730
10.36.0,871404361
10.37.0,871512733
10.38.0,871625112
10.38.1,871760198
10.39.0,871797672
10.40.0,871929725
10.41.0,872614220
10.41.1,872797074
10.42.0,872862729
10.42.1,872979483
10.43.0,873132523
10.44.0,873164862
10.45.0,873383532
10.46.0,873695306
10.47.0,873720374
10.48.0,873917209
10.48.1,874095994
10.49.0,874125374
10.50.0,874262958
10.51.1,874570285
10.52.0,874929973
10.53.0,875110890
10.54.0,875156803
10.54.1,875376830
10.55.0,875418137
10.56.0,875484209
10.57.0,875681138
10.58.0,875896181
10.59.0,876059073
10.60.0,876250401
10.60.1,876435832
10.61.0,876556668
10.62.0,876638402
10.63.0,876994800
10.63.1,877044687
10.64.0,877152048
10.65.0,877210570
10.66.0,877405022
10.67.0,877600375
10.69.0,877825594
10.70.0,878259153
10.71.0,878387900
10.72.0,879110220
10.72.1,879212440
10.73.0,879290794
10.74.0,879352193
10.75.0,879569242
10.76.0,879701621
10.77.0,879889506
10.78.0,880099912
10.79.0,880335849
10.80.0,880501883
10.81.0,880792319
10.82.0,880988250
10.83.0,881233229
10.84.0,881404731
