Version,id
5.13.0,867399400
5.14.0,868034893
5.14.1,868197001
6.0.1,868372559
6.1.0,868547367
6.1.1,868952589
6.1.2,869206276
6.2.0,869350594
6.2.1,869565043
6.3.0,869974801
6.3.1,870562405
6.3.2,870622356
6.4.0,870659284
6.5.0,871065637
6.6.0,872261150
6.7.0,872371245
7.0.0,872751338
7.1.0,872809639
7.2.0,873550377
7.2.1,874246402
7.3.0,874305022
7.4.0,875145785
7.5.0,875253652
7.5.1,875598455
7.6.0,876101027
7.6.1,876187114
7.7.0,876610132
7.7.1,876741574
7.8.0,876824222
7.9.0,877368362
7.10.0,877610043
7.11.0,877972808
7.11.1,879026674
7.11.2,879146587
7.12.0,879213095
7.12.1,879548401
7.13.0,879701647
7.13.1,880042985
7.14.0,880305822
7.14.1,880799032
8.0.0,881269948
8.0.1,881630576
