Version,id
1.2.2,867634864
1.2.3,867762800
1.2.4,867953739
1.2.5,868082955
1.2.6,868155111
1.2.7,868557796
1.2.8,868597417
1.3.0,868641725
1.3.1,868873633
1.3.2,869017073
1.3.3,869024074
1.3.4,869100109
1.3.5,869249556
1.3.6,869536531
1.3.7,869794551
1.3.8,869847744
1.3.9,870002214
1.4.0,870176262
,858993639
1.0.1,870318821
1.0.2,870473221
1.0.3,870564601
1.0.5,870604577
1.0.6,870644586
1.0.7,870763947
1.0.8,871311623
1.0.9,871857171
1.1.2,872003501
1.1.3,872322946
1.1.5,872538065
1.1.6,873086887
1.1.7,873681712
1.1.8,873982226
1.1.8,873967214
1.1.9,874428654
1.2.0,874459411
1.2.1,874974138
1.2.2,875516678
1.2.3,876230390
1.2.3,876146846
1.2.4,876777182
1.2.5,876776966
1.2.5,877034536
1.2.6,877034536
1.2.6,877518632
1.2.6,878178377
1.2.8,878178377
1.2.8,878571637
1.7.2,878367055
1.7.3,879800131
1.7.4,879954137
1.7.6,880190926
1.7.7,880362271
1.7.8,880634281
1.7.9,881044575
1.8.2,881395823
