Version,id
6.1.19,867608652
6.1.20,867820194
6.2.0,868056232
6.2.1,868085249
6.2.2,868249127
6.2.3,868436446
6.2.5,868613124
6.2.6,868915946
6.2.7,868991064
6.2.8,869318821
6.2.9,869599829
6.2.10,869671325
6.2.11,869816620
6.2.12,869971472
6.2.13,870126475
6.2.15,870334022
6.2.16,870370609
6.2.17,870419224
6.2.18,870612410
6.2.19,870777705
6.2.20,870938079
6.3.1,871119020
6.3.2,871288799
6.3.3,871411555
6.3.5,871546715
6.3.6,871661400
6.3.7,871898142
6.3.8,871943405
6.3.9,872313941
6.3.11,872869963
6.3.12,872928041
6.3.13,872950012
6.3.15,873276409
6.3.19,873418490
