Version,id
20.4,867618035
20.5,867775458
20.5.2,867826760
20.5.3,867855194
20.5.3,865999835
20.6,867945031
20.6.2,867998424
20.7,868110352
20.7.2,868184764
20.8,868271210
20.8.1,868327906
20.9,868454876
21.0,868630398
21.0.1,868727668
21.0.1,865999835
21.1,868823277
21.2,869002003
21.3,869162494
21.4,869339630
21.5,869495315
21.5,865999835
21.6,869661915
21.7,869831033
21.8,869987197
21.9,870141099
21.9,865999835
22.0,870301742
22.1,870463372
22.1.2,870602272
22.2,870629664
22.3,870680083
22.3.2,870875259
22.3.3,870907107
22.4,870962508
22.4.2,871049214
22.5,871133678
22.6,871303197
22.7,871569418
22.8,871921834
22.8.2,871986349
22.9,872012358
23.0,872166492
23.0,865999835
23.1,872332171
23.1.2,872452842
23.2,872516608
23.3,872703910
23.3.2,872794322
23.3.3,872856343
23.4,872893210
23.5,873070646
23.5.2,873194527
23.6,873253894
23.6.2,873314576
23.6.4,873438291
23.7,873463803
23.7.2,873497256
23.7.3,873537844
23.8,873625788
23.9,873794876
24.0,873973895
24.1,874146859
24.1,865999835
24.1.2,874256356
24.1.2,865999835
24.2,874316096
24.2.2,874376932
24.2.4,874437889
24.3,874482871
24.4,874660593
24.4,865999835
24.4.2,874752106
24.5,874850118
