Version,id
12.5.6,867422179
12.5.5,867407437
12.5.8,867740472
12.5.9,867975721
12.5.10,868032748
12.5.11,868229635
12.5.12,868559938
12.5.13,868578970
12.6.0,868799416
12.6.2,869078741
12.6.3,869226826
12.6.4,869290460
12.6.5,869579327
12.6.6,869886985
12.6.7,870258484
12.6.8,870326017
12.6.9,870559536
12.6.10,870587754
12.6.11,870657975
12.6.12,870688048
12.6.13,870885165
12.6.14,870920913
12.6.15,871225740
12.6.16,871331818
12.7.1,871443748
12.7.3,871791511
12.7.5,871872768
12.7.6,872259103
12.7.7,872282115
12.7.8,872509348
12.7.9,873147912
12.8.0,873611782
12.8.1,873661548
12.8.2,873695948
12.8.3,873762600
12.8.4,873894495
12.9.0,874177582
12.9.1,874243506
12.9.2,874616282
12.9.5,874799794
12.9.6,875374289
12.9.7,875466399
12.9.8,875621217
12.9.9,875816171
12.9.10,876192422
12.9.11,876286339
12.9.12,876634850
12.9.13,876870417
12.10.0,876997863
12.10.2,877225045
12.10.3,877308629
12.11.0,877411051
13.0.0,877546301
13.0.2,877671309
13.0.3,877804878
13.0.5,877988940
13.0.6,878198997
13.0.7,878365682
13.0.8,878465296
13.0.9,878507048
13.0.10,878557107
13.0.11,878852857
13.0.12,878897184
13.0.13,878993646
13.0.15,879145707
13.0.16,879297519
13.1.0,879486299
13.1.1,879863434
13.1.3,880113930
13.1.4,880165880
