Version,id
6.0.3,865824848
6.1.1,867651167
6.1.2,867781962
6.1.3,867954336
6.2.1,868505349
6.2.2,868870926
6.2.3,868902484
6.2.4,868969026
6.2.5,868979824
6.2.6,869375733
6.3.1,869809933
6.3.2,870286641
6.3.3,870614714
6.4.1,871120237
6.4.3,871739599
6.5.1,872817247
6.5.2,873176527
6.6.1,873422467
6.6.2,873546686
7.0.1,874239707
7.0.2,874725063
7.0.3,874842956
7.1.1,875886598
7.1.2,876318916
7.1.3,876646634
7.1.4,876760471
7.1.5,877372191
7.1.6,877667818
7.1.7,878159397
7.2.1,878827620
7.2.2,879989868
7.2.3,880232680
7.3.1,880831853
7.3.2,880940235
7.3.3,881346865
7.4.1,881698075
7.4.2,882402872
