Version,id
11.0.90,867308619
11.0.92,867642087
11.0.95,867738885
11.0.97,868301197
11.0.99,868610912
11.1.01,868977331
11.1.3,869666327
11.1.5,869911920
11.1.7,870169084
11.1.9,870324872
11.1.11,870658347
11.1.13,870822174
11.1.15,870913760
11.1.16,870990962
11.1.18,871326456
11.1.20,871551263
11.1.22,871869286
11.1.24,872396461
11.1.26,872578363
11.1.28,872734882
11.1.30,873046482
11.1.32,873471398
11.1.33,873549174
11.1.35,873853226
11.1.37,874177550
11.1.39,874697567
11.1.41,875067505
11.1.43,875451646
11.1.45,875805651
11.1.47,876181016
11.1.49,876556683
11.1.51,876948057
11.1.53,877331340
11.1.55,877730573
11.1.57,878116329
11.1.59,878877771
11.1.61,879251676
11.1.63,879635177
11.1.65,880022781
11.1.67,880428760
11.1.71,880895684
11.1.73,881211724
11.1.75,881618489
