Version,id
1.8.3,867599862
1.8.5,867759716
1.8.6,867911192
1.8.8,868098438
1.8.9,868237970
1.9.0,868598447
1.9.1,868955738
1.9.2,869361222
1.9.3,869792869
1.9.5,870107850
1.9.6,870421450
1.9.8,870578624
1.9.9,870610227
2.0.1,871382459
2.0.2,871519788
2.0.3,871645529
2.0.5,871803406
2.0.6,871967741
2.0.8,872457241
2.0.9,872657654
2.1.0,872798162
2.1.1,872928577
2.1.2,873024001
2.1.3,873206822
2.1.5,873388981
2.1.6,873576175
2.1.8,873931714
2.1.9,874109810
2.2.0,874396608
2.2.3,874805316
2.2.5,875166598
2.2.6,875376178
2.2.8,875436930
2.2.9,875564547
2.3.0,875725976
2.3.1,875912456
2.3.2,876103156
2.3.3,876286874
2.3.5,876669296
2.3.6,876863140
2.3.8,877052109
2.3.9,877242982
2.5.0,877616109
2.5.1,877924196
2.5.2,878123216
2.5.3,878823670
2.5.5,878981783
2.5.6,879266001
2.5.9,879543532
2.6.0,879925580
2.6.1,880060153
2.6.2,880166124
