Version,id
15.7.1,867364810
15.7.5,867593831
15.8.0,867889521
15.8.1,868084189
15.8.5,868221866
15.8.6,868513342
15.9.0,868606186
15.9.1,868914678
15.9.5,869108701
15.9.6,869281574
15.10.0,869578546
15.10.1,869808313
15.10.2,869906310
15.10.5,870010046
15.11.0,870120508
15.11.1,870438815
15.11.2,870547109
15.11.5,870683370
15.11.6,870863107
15.12.0,870989512
15.12.5,871108534
15.12.6,871436547
15.12.7,871547125
16.1.0,871598330
16.1.5,871731862
16.1.6,871957981
16.1.7,872015495
16.2.0,872535183
16.2.1,872599235
16.2.5,872764908
16.3.0,872922506
16.3.1,873284427
16.3.2,873315926
16.3.5,873470145
16.3.6,873654173
16.4.0,873772419
16.4.2,874064889
16.4.5,874150180
16.4.7,874363397
16.4.8,874569331
16.5.0,874756530
16.5.2,874880933
16.5.5,875062940
16.5.6,875270682
16.5.7,875370417
16.6.0,875451183
16.6.2,875641799
16.6.3,875835110
16.6.5,875986047
16.6.7,876019712
16.7.0,876177939
16.7.2,876395520
16.7.5,876588923
16.7.7,876785646
16.8.0,877012449
16.8.2,877205162
16.8.5,877371875
16.8.7,877599396
16.9.0,877859536
16.9.2,878020093
16.9.5,878213847
16.9.6,878411944
16.10.0,878942693
16.10.2,879007512
16.10.5,879170725
16.10.7,879362963
16.11.0,879568824
16.11.2,879758207
16.11.5,879936280
16.11.7,880136133
16.11.8,880362859
16.12.0,880463513
16.12.1,880578712
