Version,id
3.5.0,866885935
3.5.1,868354271
3.5.2,868389180
3.5.3,868473034
3.5.4,868724010
3.5.5,868786740
3.5.6,868830498
3.5.7,868875940
3.5.8,868903055
3.5.9,868934816
3.6.1,869039796
3.6.2,869127984
3.6.3,869168384
3.6.4,869190038
3.6.6,869304554
3.6.7,869395701
3.6.8,869599586
3.6.9,869680980
3.7.0,869736581
3.7.1,869896545
3.7.3,870083066
3.7.5,870344808
3.7.6,870408503
3.7.8,870622101
5.0.0,870815359
5.0.1,870957163
5.0.2,871010476
5.0.3,871038704
5.0.5,871299201
5.0.6,871397878
5.0.7,871673945
5.0.8,871836051
5.0.9,871960487
5.1.1,872541314
5.1.2,872755115
5.1.3,873156293
5.1.5,873218483
5.1.6,873306723
5.1.7,873431848
5.1.8,873524880
5.1.9,873649581
5.2,873763972
5.2.1,873774392
5.2.2,874086604
5.2.3,874117152
5.2.4,876263495
5.2.5,878870860
5.2.6,879340001
5.2.8,879680290
5.2.9,880204606
5.3.0,880453617
5.3.1,880480016
5.3.2,880947597
5.3.3,881036398
