Version,id
24.6,866884353
24.7,867647645
24.8,868492534
24.9,868919881
24.10,869413890
24.10.1,869628096
24.11,869727505
24.12,870182321
24.13,870493399
25.1,871088345
25.2,872986843
25.3,873056650
25.4,873312840
25.5,873386495
25.6,873835210
25.7,873954097
25.8,874114175
25.9,875106300
25.10,875353865
25.11,875534127
25.13,875664860
25.14,875991166
25.15,876180758
25.16,876294845
25.17,876402484
25.18,876669284
25.20,876894344
25.21,877226365
25.22,877334254
25.23,877694096
25.26,877819872
25.29,878075172
25.30,878235476
25.31,878387928
25.33,878739822
25.35,879072747
25.36,879200593
25.37,879445692
25.39,879523207
25.40,879825063
25.41,879871739
25.42,880104006
25.43,880435168
25.45,880615200
26.3,881413613
26.4,881624192
