Version,id
6.5.1,866996289
6.5.2,867737460
6.5.4,868060452
6.5.5,868337417
6.5.6,868428255
6.5.7,868803674
6.5.8,868985566
6.5.9,869228361
6.6.0,869558912
6.6.1,869648068
6.6.2,869820835
6.6.4,871090705
6.6.8,872930761
6.6.9,873015401
6.7.0,873544137
6.7.1,873692857
6.7.2,873724586
6.7.3,874330766
6.7.5,874612225
6.7.6,874952601
6.7.7,875076320
6.7.8,875493006
6.7.9,876377073
6.8.0,876703108
6.8.1,876989000
6.8.2,877078255
6.8.3,877317143
6.8.4,877437108
6.8.5,877579096
6.8.6,877728322
6.8.7,877824891
6.8.8,878222211
6.8.9,878422193
6.9.0,879112214
6.9.1,879172328
6.9.2,879328453
6.9.3,879479704
6.9.4,879581618
6.9.5,879700658
6.9.6,879864172
6.9.7,880268172
6.9.8,880474947
6.9.9,880549983
7.0.0,880841283
