Version,id
4.0.9,867572132
4.1.0,868386282
4.2.0,868930068
4.2.1,869060881
5.0.0,870172241
5.0.1,870242662
5.0.2,870270013
5.0.3,870312400
5.1.0,870365591
5.1.2,871176964
5.1.3,871430627
5.1.5,872111430
5.1.6,872386896
5.1.7,872635126
5.1.8,872669367
5.1.9,872715031
5.1.10,872790619
,872888630
5.2.2,873436050
5.5.0,874165246
5.6.0,874321093
5.6.1,875259826
5.6.2,875552896
5.6.3,876079848
5.6.4,876416530
5.6.5,876985545
5.6.5,876218368
5.6.5,876961453
5.6.5,877058671
5.6.5,877324011
5.7.0,877324011
5.7.0,877749862
5.7.0,878036153
5.7.1,878036153
5.7.1,878632470
5.7.2,878632470
5.7.2,879245861
5.7.4,879461564
5.8.0,879981885
5.8.1,880186539
5.8.3,880350632
5.8.4,880419208
5.8.5,880687541
5.8.7,880869468
