Version,id
10.15.1,867463027
10.16.0,867864304
10.17.0,868145818
10.18.0,868547016
10.18.1,868647771
10.19.0,868864362
10.19.1,869008975
10.20.0,869234310
10.20.5,869318404
10.21.0,869750669
10.22.0,870065207
10.22.5,870227899
10.23.0,870386699
10.23.1,870493973
10.23.5,870557629
10.25.0,870686655
10.25.5,870887826
10.26.0,871052796
10.26.5,871221050
10.27.0,871330795
11.1.0,871585030
11.1.5,871885122
11.1.6,871936490
11.2.0,872247552
11.2.1,872342332
11.3.0,872547427
11.5.0,872983063
11.6.0,873329884
11.7.0,873711305
11.7.1,873775210
11.8.0,874048475
11.9.0,874334235
11.10.0,874953136
11.10.1,875044755
11.10.2,875105886
11.10.5,875193116
11.11.0,875314593
11.11.5,875439902
11.11.6,875463699
11.12.0,875692100
