Version,id
3.6.1,867633971
3.6.2,868463696
3.7.0,868904767
3.7.3,869208886
3.8.0,869541636
3.8.1,869617647
3.8.2,869631881
3.8.3,869894034
3.8.4,870377759
3.8.5,871288328
4.0.0,871954193
4.0.1,872076647
4.0.2,872419180
4.0.3,872683080
4.1.0,872956813
4.1.1,873361460
4.1.2,873420642
4.1.3,873751062
4.1.4,874249949
4.1.4,874057596
4.1.5,874469674
4.1.6,874698636
4.1.7,874896297
4.2.0,875223051
4.2.1,875361689
4.2.2,875916012
4.2.3,876920240
4.2.3,876920217
4.2.3,877991824
4.2.3,878104986
4.2.3,878154415
4.3.3,878534021
4.3.4,878534021
4.3.4,878615330
4.3.5,878964813
4.3.5,879092804
4.3.6,879092804
4.3.6,879228206
4.3.7,879228206
4.3.8,879267830
4.3.9,879799489
4.3.10,879996996
