Version,id
6.8.12,867285691
6.8.14,867620071
6.9.0,868028927
6.9.2,868301494
6.9.4,868665758
6.9.6,869085373
6.9.7,869333591
6.9.8,869607360
6.9.9,869747572
6.9.10,869906858
6.9.12,870132095
6.9.14,870464479
6.9.16,870832914
6.9.17,871028864
6.9.18,871197140
6.9.20,871494901
7.0.0,871788454
7.0.2,872456168
7.0.4,872733368
7.0.6,873009483
7.0.8,873470412
7.0.10,873823408
7.0.11,874034144
7.0.12,874126494
7.0.14,874731424
7.0.15,874964820
7.0.16,875023739
7.0.17,875217730
7.0.18,875423073
7.0.20,875801660
7.1.0,876208276
7.1.2,876606816
7.1.3,876786694
7.1.4,877012830
7.1.6,877330487
7.1.8,877759871
7.1.10,878070980
7.1.12,878877439
7.1.14,879251565
7.1.16,879626542
