Version,id
5.3.10,866751039
5.3.20,867698579
5.4.00,868370857
5.4.05,868606317
5.4.06,869108272
5.4.20,869549585
5.4.21,869853814
5.4.22,870014915
5.4.30,870233218
5.4.31,870415040
5.5.10,871345379
5.5.11,871386838
5.5.16,871968293
5.6.00,872403856
5.6.01,873025633
5.6.05,873104811
5.6.10,873667871
5.6.20,873921242
5.6.30,874257914
5.6.60,874706340
5.7.00,874788695
5.7.01,875614743
5.7.02,876120167
5.7.10,876373532
5.7.20,877564014
5.7.21,877835183
5.7.30,878447681
5.7.31,879327687
5.7.32,879658404
5.7.33,879931171
5.7.34,880229039
