Version,id
126.2592.117,867645649
126.2592.120,867694798
127.2651.74,867759061
127.2651.81,867830448
127.2651.96,868028863
127.2651.102,868059665
127.2651.111,868301702
128.2739.42,868437731
128.2739.60,868667622
128.2739.72,868854257
128.2739.82,869051137
129.2792.58,869136261
129.2792.84,869549669
129.2792.92,869691114
130.2849.46,869826635
130.2849.52,869898928
130.2849.57,869983513
130.2849.68,870118151
130.2849.80,870278228
131.2903.54,870487990
131.2903.68,870604048
131.2903.77,870768822
131.2903.92,870990199
131.2903.107,871187488
131.2903.112,871281344
131.2903.125,871407515
131.2903.134,871507772
131.2903.145,871654831
132.2957.118,871870294
132.2957.122,871897433
133.3065.54,872338569
133.3065.65,872469414
133.3065.80,872650148
133.3065.92,872674467
134.3124.51,873041913
134.3124.68,873229400
134.3124.77,873411213
134.3124.95,873598820
135.3179.54,873822960
135.3179.72,873946931
135.3179.85,874124355
135.3179.98,874289039
136.3240.61,874578736
136.3240.71,874693607
136.3240.77,874820886
136.3240.91,875005999
137.3296.53,875191313
137.3296.65,875367509
137.3296.82,875550388
137.3296.92,875734776
138.3351.55,875927330
138.3351.70,876119988
138.3351.83,876308711
138.3351.98,876493102
138.3351.109,876692344
138.3351.121,876887574
139.3405.86,877080600
139.3405.101,877280602
139.3405.111,877466918
139.3405.125,877662000
140.3485.52,877863440
140.3485.71,878114357
140.3485.81,878246883
140.3485.94,878448218
141.3537.72,878818624
141.3537.85,879017113
141.3537.99,879191500
142.3595.53,879379774
142.3595.66,879566299
142.3595.80,879761289
142.3595.95,879956559
142.3595.107,880161622
