Version,id
12.15.1,867651541
12.15.2,867899955
12.16.0,868412526
12.16.1,868943115
12.17.0,869235187
12.17.1,869360835
12.18.0,869953990
12.18.1,870092363
12.18.2,870309814
12.19.0,870362949
12.19.1,870786792
12.19.2,870971607
12.20.0,871221758
12.20.1,871628129
12.21.0,872029439
12.21.1,872997354
12.22.0,873238764
12.22.1,873889845
12.23.0,874212437
12.23.1,874362408
12.24.0,874740222
12.25.0,875019846
12.26.0,875339306
12.26.1,875472502
12.27.0,875800773
12.28.0,876221031
12.29.0,876605912
12.29.1,876729778
12.30.0,876979897
12.31.0,877383868
12.32.0,877770394
12.32.1,877953685
12.33.0,878246017
12.34.0,878500081
12.34.1,879208363
12.35.1,879556421
12.36.0,879884613
12.36.1,880055154
12.37.0,880296805
12.37.1,880480635
12.38.0,880944481
