Version,id
6.0.5,867649681
6.0.6,867758423
6.0.7,868095695
6.0.8,868137108
6.0.9,868257372
6.1.0,868404655
6.1.1,868485502
6.1.2,868614506
6.1.3,868982870
6.1.6,869258980
6.1.7,869316185
6.1.8,869378138
6.2.0,869746736
6.2.2,869967091
6.2.3,870072538
6.2.4,870106089
6.2.5,870389854
6.2.6,870446004
6.2.7,870583906
6.2.8,870717490
6.2.9,870913448
6.3.0,871393884
6.3.1,871512891
6.3.2,871624403
6.3.3,871904395
6.3.4,871992833
6.3.5,872620316
6.3.6,873227474
6.3.7,873510510
6.3.8,873574541
6.3.9,873718363
6.4.0,873925814
6.4.1,874841006
6.4.2,875277550
6.4.3,875348940
6.4.4,875497721
6.4.5,875641629
6.4.6,875930371
6.4.7,876177238
6.4.8,876401912
6.5.0,876669826
6.5.1,876862475
6.5.2,877610288
6.5.3,877804452
6.5.4,878031902
6.5.5,878220050
6.5.6,878421972
